,hotel_name,city_id,hotel_adress,hotel_note,hotel_lat,hotel_lon,hotel_href,hotel_desc
27,Odalys City Lyon Bioparc,16,"60, Avenue Rockefeller, 8e arr., 69008 Lyon, France",8.1,45.74010935,4.88837957,https://www.booking.com/hotel/fr/residence-hoteliere-bioparc.fr.html,"Situé dans un quartier résidentiel de Lyon, l'Odalys City Lyon Bioparc propose des hébergements climatisés non-fumeurs avec connexion Wi-Fi gratuite. La station de métro Laennec est à 6 minutes à pied et permet de rejoindre la place Bellecour en 11 minutes sur la ligne D.

Chaque appartement est muni d'une kitchenette avec des plaques de cuisson, un réfrigérateur et un lave-vaisselle. Vous profiterez aussi d'une télévision par câble à écran plat et d'une salle de bains privative avec un sèche-cheveux.

Le petit-déjeuner est servi chaque matin dans la salle à manger, qui s'ouvre sur une terrasse ombragée, tandis que des boissons et des collations sont disponibles au distributeur automatique. Moyennant des frais supplémentaires, vous pourrez utiliser la photocopieuse, le fax et la buanderie. Un service de repassage est également assuré.

Cet établissement est pourvu d'un parking souterrain accessible moyennant des frais supplémentaires. Vous trouverez un parking public gratuit à proximité, sous réserve de disponibilité. Le quartier d'affaires la Part-Dieu vous attend à 4 km, tandis que vous rejoindrez le centre de conventions et parc des expositions Eurexpo en 15 minutes en voiture. L'aéroport de Lyon-Saint-Exupéry est établi à 25 km de l'Odalys City Lyon Bioparc."
28,"Les Bulles de Mona ""Le 93"" -PROXIMITE GARE DE LYON-",16,"93 Rue Baraban, 3e arr., 69003 Lyon, France",8.1,45.758873,4.867913,https://www.booking.com/hotel/fr/appartement-de-la-gare-lyon.fr.html,"Les Bulles de Mona ""Le 93"" -PROXIMITE Situé à Lyon, à 1,2 km de la gare de Lyon Part-Dieu, le GARE DE LYON- propose un jacuzzi, un spa et des hébergements climatisés avec connexion Wi-Fi gratuite. Vous profiterez également d'une baignoire spa. Il propose des chambres familiales.

Revêtus de parquet, les logements comprennent un coin repas, une télévision à écran plat avec des services de streaming ainsi qu'une salle de bains privative pourvue d'un jacuzzi et d'un sèche-cheveux. Un micro-ondes, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également fournis. Le linge de lit et les serviettes sont fournis.

Vous trouverez un café et une supérette sur place.

Vous pourrez pratiquer diverses activités à Lyon et dans les environs, telles que la randonnée.

Le musée Miniature et Cinéma se trouve à 4,1 km. ""Le 93"" -PROXIMITE Gare de Lyon-, tandis que le musée des Beaux-Arts de Lyon est à 4,6 km. L'aéroport le plus proche, celui de Lyon-Saint-Exupéry, est situé à 23 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires."
29,ibis Lyon Part Dieu Les Halles,16,"78, Rue de Bonnel, 3e arr., 69003 Lyon, France",7.5,45.76192412,4.85131681,https://www.booking.com/hotel/fr/ibis-lyon-part-dieu-les-halles.fr.html,"L’ibis Lyon Part Dieu Les Halles vous accueille dans le 3e arrondissement de Lyon, en face du marché couvert des Halles de Lyon Paul Bocuse.

Dotées d’une connexion Wi-Fi gratuite, toutes les chambres sont non-fumeurs. Elles comprennent une télévision à écran plat, la climatisation ainsi qu’une salle de bains privative pourvue d’un sèche-cheveux, d’une douche et d’articles de toilette gratuits. Certaines chambres sont accessibles aux personnes à mobilité réduite.

Chaque matin, l’établissement sert un petit-déjeuner buffet, composé de plats sucrés et salés, notamment d’œufs, de salade de fruits, de yaourts et de jus de fruits. Des viennoiseries cuites sur place, des madeleines fraîches ainsi qu’une boisson chaude et un fruit à emporter sont également disponibles. En dehors des horaires habituels, un petit-déjeuner plus léger est servi dès 4h00. Le restaurant de l’hôtel prépare des plats traditionnels et vous pourrez vous détendre avec un verre au bar.

L’ibis Lyon Part Dieu Les Halles est installé à moins de 5 minutes de marche des stations de métro et de tramway qui vous permettront de rejoindre aisément les sites touristiques de Lyon, notamment la basilique Notre-Dame de Fourvière, le Vieux Lyon et le quartier Saint-Jean. La gare de Lyon Part-Dieu se trouve à seulement 10 minutes à pied. L’aéroport de Lyon-Saint-Exupéry est accessible en 30 minutes en transports en commun. Un espace de stationnement pour les vélos est disponible moyennant un supplément."
30,Résidence Montempô Part Dieu,16,"30 Avenue Georges Pompidou, 3e arr., 69003 Lyon, France",7.6,45.75916256,4.86523747,https://www.booking.com/hotel/fr/residence-hoteliere-temporim-part-dieu.fr.html,"Située à Lyon, la Résidence Montempô Part Dieu propose des studios et des appartements entièrement équipés. Vous séjournerez à 400 mètres de la gare de Lyon-Part-Dieu et vous bénéficierez d'une connexion Wi-Fi gratuite.

Les studios et appartements climatisés comprennent un coin repas, une télévision à écran plat et un bureau. La kitchenette est équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson électriques. La salle de bains privative est pourvue d’une douche.

Chaque jour, le petit-déjeuner peut être livré en chambre moyennant des frais supplémentaires. Il se compose d'un croissant, de pain frais, d'un yaourt, de jus de fruits, d'une boisson chaude et de confitures.

Vous pourrez profiter d’un service de repassage et de blanchisserie moyennant des frais supplémentaires.

De nombreux cafés et restaurants sont accessibles en moins de 10 minutes de marche. Un parking privé est disponible dans le garage sur place."
31,Première Classe Lyon Centre Gare Part Dieu,16,"75 Boulevard Marius Vivier Merle, 3e arr., 69003 Lyon, France",7.3,45.75603458,4.8590985700000004,https://www.booking.com/hotel/fr/premiere-classe-lyon-centre-gare-part-dieu.fr.html,"L'hôtel Première Classe Lyon Centre Gare Part Dieu propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite, à 500 mètres de la gare ferroviaire, de la station de métro et de la gare routière de Lyon Part-Dieu.

Les chambres de cet hôtel Première Classe comprennent une télévision, un bureau, ainsi qu'une salle de bains privative munie d'une douche, d'un lavabo et de toilettes. Toutes sont accessibles par ascenseur et peuvent accueillir un lit bébé.

Un petit-déjeuner buffet est servi chaque matin.

La Première Classe Lyon Centre Gare Part Dieu se trouve à 8 minutes à pied du centre commercial La Part-Dieu. Vous séjournerez à 10 minutes en métro ou en bus du Vieux-Lyon et à 26 km de l'aéroport de Lyon Saint-Exupéry."
32,Jolie chambre à louer - Vue Imprenable,16,"48B Rue Etienne Richerand, 3e arr., 69003 Lyon, France",9.2,45.76103622,4.86613105,https://www.booking.com/hotel/fr/belle-chambre-vue-imprenable.fr.html,"Offrant une vue sur le jardin, la Jolie chambre à louer - Vue Imprenable propose un hébergement avec un salon commun et un balcon, à moins de 1 km de la gare de Lyon-Part-Dieu. Il propose un ascenseur, une cuisine commune et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cet établissement non-fumeurs se trouve à 4,2 km du musée Miniature et Cinéma.

La cuisine est équipée d'un lave-vaisselle, d'un four, d'un micro-ondes, d'une machine à café et d'une bouilloire. L'hébergement dispose de la climatisation, du chauffage et d'une salle de bains privative.

Un petit-déjeuner continental est servi sur place. Il se compose de viennoiseries fraîches, de fruits et de jus de fruits.

Lors de votre séjour dans cette maison d'hôtes, vous pourrez pratiquer diverses activités à Lyon et dans les environs, telles que des visites à pied. Lors de votre séjour à la Jolie chambre à louer - Vue Imprenable, vous pourrez faire du vélo et de la randonnée dans les environs ou profiter de la terrasse bien exposée.

Vous séjournerez à 4,7 km du musée des beaux-arts de Lyon et à 5,4 km de la gare de Lyon-Perrache. L'aéroport de Lyon-Saint-Exupéry, le plus proche, est implanté à 23 km."
33,Appart'City Classic Lyon Part Dieu Villette,16,"6 Avenue Lacassagne, 3e arr., 69003 Lyon, France",7.6,45.75644535,4.8632741,https://www.booking.com/hotel/fr/appart-city-cap-affaires-lyon-partdieu.fr.html,"L’Appart'City Classic Lyon Part Dieu Villette se trouve à Lyon, à 500 mètres de la gare de Lyon Part-Dieu et à 800 mètres de la rue Garibaldi. Il propose des hébergements indépendants dotés d’une télévision par satellite et d’une connexion Wi-Fi gratuite.

Chaque appartement de l’Appart'City Classic Lyon Part Dieu Villette bénéficie d'une kitchenette et d'un accès par ascenseur.

Le petit-déjeuner est servi en semaine, et un service de blanchisserie est également assuré. Le petit-déjeuner se compose d’une sélection de pains, notamment sans gluten, de viennoiseries ainsi que de boissons chaudes et froides. Du fromage et des yaourts sont également disponibles.

Cette résidence possède un parking privé accessible moyennant des frais supplémentaires. L’Appart'City Classic Lyon Part Dieu Villette se trouve à proximité de l’arrêt de tramway Dauphiné-Lacassagne, qui vous permettra de vous déplacer facilement dans Lyon. Le Groupama Stadium est à 20 minutes de route, et vous pourrez rejoindre la Halle Tony-Garnier en 30 minutes en transports en commun. Le centre commercial Part-Dieu se situe à 13 minutes de marche de l’établissement."
34,Hôtel Charlemagne by Happyculture,16,"23 Cours Charlemagne, 2e arr., 69002 Lyon, France",8.0,45.74602253,4.8238939,https://www.booking.com/hotel/fr/hotelbestwesterncharlemagne.fr.html,"L’Hôtel Charlemagne by Happyculture se trouve dans le centre de Lyon, à 5 minutes de marche de la station de métro et gare TGV de Lyon-Perrache. Les hébergements sont climatisés et dotés d’une connexion Wi-Fi gratuite.

Toutes les chambres disposent d’une télévision par satellite et d’une salle de bains privative. Certaines chambres possèdent également un balcon privé.

Un petit-déjeuner buffet est proposé tous les jours. Le restaurant de l'Hôtel Charlemagne by Happyculture, La Bibliothèque, sert par ailleurs une cuisine régionale. Vous pourrez prendre un verre au bar Le Mélèze, doté d’une terrasse fleurie.

L’hôtel est à 20 minutes de marche de la place Bellecour et à 2 km de la basilique Notre-Dame de Fourvière. L’arrêt de tramway Suchet se trouve à seulement 120 mètres."
35,Appart'City Classic Lyon Part Dieu Garibaldi,16,"40 Rue de l'Abondance, 3e arr., 69003 Lyon, France",7.1,45.75376918,4.85481441,https://www.booking.com/hotel/fr/appart-city-cap-affaires-lyon.fr.html,"L'Appart'City Classic Lyon Part Dieu Garibaldi est situé à Lyon, à 15 minutes à pied de la gare de Lyon Part-Dieu. Il propose des appartements indépendants dotés d'une connexion Wi-Fi gratuite.

Chaque logement est muni d'une kitchenette entièrement équipée avec un micro-ondes, d'un coin salon avec un canapé et une télévision à écran plat, ainsi que d'une salle de bains privative pourvue d'une baignoire. Certains possèdent un coin repas et/ou une terrasse.

Un petit-déjeuner buffet est servi chaque matin. Il se compose de différents types de pain (notamment sans gluten), de viennoiseries, de boissons fraîches et chaudes, de fromages et de yaourts. De nombreux restaurants et magasins sont accessibles à quelques pas.

L'Appart'City Classic Lyon Part Dieu Garibaldi assure un service de blanchisserie payant.

Installée à 5 minutes de marche, la station de métro Garibaldi dessert le Vieux Lyon et la place Bellecour en 15 minutes. Le stade Parc Olympique Lyonnais est à 20 minutes en transports en commun et la Halle Tony Garnier à 30 minutes. L'aéroport de Lyon-Saint Exupéry, le plus proche, est à 18 km."
36,Residence Montempo Lyon Cite Internationale,16,"35 Quai Charles de Gaulle, 6e arr., 69006 Lyon, France",8.0,45.78501661,4.85641569,https://www.booking.com/hotel/fr/residence-hoteliere-temporim-cite-internationale.fr.html,"La Residence Montempo Lyon Cite Internationale propose un appart'hôtel à proximité du parc de la Tête d'Or, au cœur du quartier du centre des congrès et à 15 minutes de route du centre-ville de Lyon. Elle se trouve au bord du Rhône et possède une terrasse bien exposée offrant une vue sur le parc. Une connexion Wi-Fi est accessible gratuitement dans l’ensemble des locaux.

Tous les studios et appartements de la Residence Montempo Lyon Cite Internationale sont climatisés et comprennent une kitchenette entièrement équipée avec un micro-ondes, un lave-vaisselle et un coin repas. Ils disposent également d’une télévision par satellite à écran plat et d’un coffre-fort. Leur salle de bains privative est pourvue d’une douche, de toilettes et d’un sèche-cheveux.

La Residence Montempo sert un petit-déjeuner buffet tous les matins. Vous pourrez prendre votre petit-déjeuner dans la salle à manger.

La réception est ouverte 24h/24.

La Residence Montempo Lyon Cite Internationale se trouve à proximité du musée d'art contemporain et du palais des congrès de Lyon. La gare de Lyon-Part-Dieu est accessible en 10 minutes en bus."
37,Hotel Lyon-ouest,16,"50, Quai Professeur Paul Sédallian, 9e arr., 69009 Lyon, France",8.6,45.788607999999996,4.814676,https://www.booking.com/hotel/fr/lyon-ouest-lyon.fr.html,"Situé sur les rives de la Saône, à 6 km de la place Bellecour, l'Hotel Lyon-ouest propose 102 chambres, une salle de sport et un restaurant, l'Arteloge Coffee Corner. L’établissement possède une réception ouverte 24h/24. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.

Toutes les chambres disposent de la climatisation ainsi que d’une télévision à écran plat avec les chaînes Canal+ et beIN Sports. Les 2 salles de bains privatives sont pourvues d'un sèche-cheveux et d'articles de toilette gratuits.

Vous pourrez déguster un petit-déjeuner buffet tous les matins sur place. L'hôtel propose des plats à emporter et à déguster sur place.

Le Vieux-Lyon est à 15 minutes de route, et la gare de Lyon-Vaise se trouve à 2 km. L'aéroport de Lyon-Saint-Exupéry est accessible en 30 minutes en voiture."
38,Hôtel du Helder,16,"38 Rue de Marseille, 7e arr., 69007 Lyon, France",6.6,45.75211148,4.84048538,https://www.booking.com/hotel/fr/hotelduhelder.fr.html,"Situé dans le centre de Lyon, l'Hôtel du Helder propose un hébergement 2 étoiles, une réception ouverte 24h/24, une connexion Wi-Fi gratuite et un parking payant sur place, à 15 minutes à pied de la Place Bellecour.

Présentant un décor sobre, les chambres comprennent un téléphone et une télévision. La salle de bains privative est pourvue d'un sèche-cheveux.

Des journaux sont mis à votre disposition. Un petit-déjeuner est servi tous les matins. Il se compose de crêpes au sirop d'érable, de viennoiseries, de pâte à tartiner, de confiture, de céréales, de charcuterie et de fromage.

La station de métro et de tramway Guillotière ainsi que les banques du Rhône se trouvent à moins de 5 minutes à pied de l'hôtel. Enfin, l'aéroport de Lyon, le plus proche, est implanté à 26 km."
